date,crop,market,price
2023-12-01,banana,Delhi,2315
2023-12-01,banana,Kochi,2269
2023-12-01,banana,Chennai,2269
2023-12-01,banana,Ludhiana,2269
2023-12-01,tapioca,Delhi,1687
2023-12-01,tapioca,Kochi,1654
2023-12-01,tapioca,Chennai,1654
2023-12-01,tapioca,Ludhiana,1654
2023-12-01,turmeric,Delhi,6946
2023-12-01,turmeric,Kochi,6807
2023-12-01,turmeric,Chennai,7293
2023-12-01,turmeric,Ludhiana,6807
2024-01-01,wheat,Delhi,2431
2024-01-01,wheat,Kochi,2382
2024-01-01,wheat,Chennai,2382
2024-01-01,wheat,Ludhiana,2382
2024-01-01,rice,Delhi,3160
2024-01-01,rice,Kochi,3097
2024-01-01,rice,Chennai,3097
2024-01-01,rice,Ludhiana,3097
2024-01-01,maize,Delhi,1767
2024-01-01,maize,Kochi,1732
2024-01-01,maize,Chennai,1732
2024-01-01,maize,Ludhiana,1732
2024-01-01,gram,Delhi,4981
2024-01-01,gram,Kochi,4881
2024-01-01,gram,Chennai,4881
2024-01-01,gram,Ludhiana,4881
2024-01-01,cotton,Delhi,6944
2024-01-01,cotton,Kochi,6805
2024-01-01,cotton,Chennai,6805
2024-01-01,cotton,Ludhiana,6805
2024-01-01,soybean,Delhi,4195
2024-01-01,soybean,Kochi,4111
2024-01-01,soybean,Chennai,4111
2024-01-01,soybean,Ludhiana,4111
2024-01-01,groundnut,Delhi,4862
2024-01-01,groundnut,Kochi,4765
2024-01-01,groundnut,Chennai,4765
2024-01-01,groundnut,Ludhiana,4765
2024-01-01,mustard,Delhi,4095
2024-01-01,mustard,Kochi,4013
2024-01-01,mustard,Chennai,4013
2024-01-01,mustard,Ludhiana,4013
2024-01-01,coconut,Delhi,2904
2024-01-01,coconut,Kochi,3194
2024-01-01,coconut,Chennai,2846
2024-01-01,coconut,Ludhiana,2846
2024-01-01,rubber,Delhi,17017
2024-01-01,rubber,Kochi,18719
2024-01-01,rubber,Chennai,16677
2024-01-01,rubber,Ludhiana,16677
2024-01-01,pepper,Delhi,62918
2024-01-01,pepper,Kochi,69210
2024-01-01,pepper,Chennai,61660
2024-01-01,pepper,Ludhiana,61660
2024-01-01,cardamom,Delhi,115642
2024-01-01,cardamom,Kochi,127206
2024-01-01,cardamom,Chennai,113329
2024-01-01,cardamom,Ludhiana,113329
2024-01-01,banana,Delhi,2431
2024-01-01,banana,Kochi,2382
2024-01-01,banana,Chennai,2382
2024-01-01,banana,Ludhiana,2382
2024-01-01,tapioca,Delhi,1755
2024-01-01,tapioca,Kochi,1720
2024-01-01,tapioca,Chennai,1720
2024-01-01,tapioca,Ludhiana,1720
2024-01-01,turmeric,Delhi,7293
2024-01-01,turmeric,Kochi,7147
2024-01-01,turmeric,Chennai,7658
2024-01-01,turmeric,Ludhiana,7147
2024-02-01,wheat,Delhi,2431
2024-02-01,wheat,Kochi,2382
2024-02-01,wheat,Chennai,2382
2024-02-01,wheat,Ludhiana,2382
2024-02-01,rice,Delhi,3160
2024-02-01,rice,Kochi,3097
2024-02-01,rice,Chennai,3097
2024-02-01,rice,Ludhiana,3097
2024-02-01,maize,Delhi,1767
2024-02-01,maize,Kochi,1732
2024-02-01,maize,Chennai,1732
2024-02-01,maize,Ludhiana,1732
2024-02-01,gram,Delhi,4981
2024-02-01,gram,Kochi,4881
2024-02-01,gram,Chennai,4881
2024-02-01,gram,Ludhiana,4881
2024-02-01,cotton,Delhi,6944
2024-02-01,cotton,Kochi,6805
2024-02-01,cotton,Chennai,6805
2024-02-01,cotton,Ludhiana,6805
2024-02-01,soybean,Delhi,4195
2024-02-01,soybean,Kochi,4111
2024-02-01,soybean,Chennai,4111
2024-02-01,soybean,Ludhiana,4111
2024-02-01,groundnut,Delhi,4862
2024-02-01,groundnut,Kochi,4765
2024-02-01,groundnut,Chennai,4765
2024-02-01,groundnut,Ludhiana,4765
2024-02-01,mustard,Delhi,4095
2024-02-01,mustard,Kochi,4013
2024-02-01,mustard,Chennai,4013
2024-02-01,mustard,Ludhiana,4013
2024-02-01,coconut,Delhi,2904
2024-02-01,coconut,Kochi,3194
2024-02-01,coconut,Chennai,2846
2024-02-01,coconut,Ludhiana,2846
2024-02-01,rubber,Delhi,17017
2024-02-01,rubber,Kochi,18719
2024-02-01,rubber,Chennai,16677
2024-02-01,rubber,Ludhiana,16677
2024-02-01,pepper,Delhi,62918
2024-02-01,pepper,Kochi,69210
2024-02-01,pepper,Chennai,61660
2024-02-01,pepper,Ludhiana,61660
2024-02-01,cardamom,Delhi,115642
2024-02-01,cardamom,Kochi,127206
2024-02-01,cardamom,Chennai,113329
2024-02-01,cardamom,Ludhiana,113329
2024-02-01,banana,Delhi,2431
2024-02-01,banana,Kochi,2382
2024-02-01,banana,Chennai,2382
2024-02-01,banana,Ludhiana,2382
2024-02-01,tapioca,Delhi,1755
2024-02-01,tapioca,Kochi,1720
2024-02-01,tapioca,Chennai,1720
2024-02-01,tapioca,Ludhiana,1720
2024-02-01,turmeric,Delhi,7293
2024-02-01,turmeric,Kochi,7147
2024-02-01,turmeric,Chennai,7658
2024-02-01,turmeric,Ludhiana,7147
2024-03-01,wheat,Delhi,2431
2024-03-01,wheat,Kochi,2382
2024-03-01,wheat,Chennai,2382
2024-03-01,wheat,Ludhiana,2382
2024-03-01,rice,Delhi,3160
2024-03-01,rice,Kochi,3097
2024-03-01,rice,Chennai,3097
2024-03-01,rice,Ludhiana,3097
2024-03-01,maize,Delhi,1767
2024-03-01,maize,Kochi,1732
2024-03-01,maize,Chennai,1732
2024-03-01,maize,Ludhiana,1732
2024-03-01,gram,Delhi,4981
2024-03-01,gram,Kochi,4881
2024-03-01,gram,Chennai,4881
2024-03-01,gram,Ludhiana,4881
2024-03-01,cotton,Delhi,6944
2024-03-01,cotton,Kochi,6805
2024-03-01,cotton,Chennai,6805
2024-03-01,cotton,Ludhiana,6805
2024-03-01,soybean,Delhi,4195
2024-03-01,soybean,Kochi,4111
2024-03-01,soybean,Chennai,4111
2024-03-01,soybean,Ludhiana,4111
2024-03-01,groundnut,Delhi,4862
2024-03-01,groundnut,Kochi,4765
2024-03-01,groundnut,Chennai,4765
2024-03-01,groundnut,Ludhiana,4765
2024-03-01,mustard,Delhi,4095
2024-03-01,mustard,Kochi,4013
2024-03-01,mustard,Chennai,4013
2024-03-01,mustard,Ludhiana,4013
2024-03-01,coconut,Delhi,2904
2024-03-01,coconut,Kochi,3194
2024-03-01,coconut,Chennai,2846
2024-03-01,coconut,Ludhiana,2846
2024-03-01,rubber,Delhi,17017
2024-03-01,rubber,Kochi,18719
2024-03-01,rubber,Chennai,16677
2024-03-01,rubber,Ludhiana,16677
2024-03-01,pepper,Delhi,62918
2024-03-01,pepper,Kochi,69210
2024-03-01,pepper,Chennai,61660
2024-03-01,pepper,Ludhiana,61660
2024-03-01,cardamom,Delhi,115642
2024-03-01,cardamom,Kochi,127206
2024-03-01,cardamom,Chennai,113329
2024-03-01,cardamom,Ludhiana,113329
2024-03-01,banana,Delhi,2431
2024-03-01,banana,Kochi,2382
2024-03-01,banana,Chennai,2382
2024-03-01,banana,Ludhiana,2382
2024-03-01,tapioca,Delhi,1755
2024-03-01,tapioca,Kochi,1720
2024-03-01,tapioca,Chennai,1720
2024-03-01,tapioca,Ludhiana,1720
2024-03-01,turmeric,Delhi,7293
2024-03-01,turmeric,Kochi,7147
2024-03-01,turmeric,Chennai,7658
2024-03-01,turmeric,Ludhiana,7147
2024-04-01,wheat,Delhi,2431
2024-04-01,wheat,Kochi,2382
2024-04-01,wheat,Chennai,2382
2024-04-01,wheat,Ludhiana,2382
2024-04-01,rice,Delhi,3160
2024-04-01,rice,Kochi,3097
2024-04-01,rice,Chennai,3097
2024-04-01,rice,Ludhiana,3097
2024-04-01,maize,Delhi,1767
2024-04-01,maize,Kochi,1732
2024-04-01,maize,Chennai,1732
2024-04-01,maize,Ludhiana,1732
2024-04-01,gram,Delhi,4981
2024-04-01,gram,Kochi,4881
2024-04-01,gram,Chennai,4881
2024-04-01,gram,Ludhiana,4881
2024-04-01,cotton,Delhi,6944
2024-04-01,cotton,Kochi,6805
2024-04-01,cotton,Chennai,6805
2024-04-01,cotton,Ludhiana,6805
2024-04-01,soybean,Delhi,4195
2024-04-01,soybean,Kochi,4111
2024-04-01,soybean,Chennai,4111
2024-04-01,soybean,Ludhiana,4111
2024-04-01,groundnut,Delhi,4862
2024-04-01,groundnut,Kochi,4765
2024-04-01,groundnut,Chennai,4765
2024-04-01,groundnut,Ludhiana,4765
2024-04-01,mustard,Delhi,4095
2024-04-01,mustard,Kochi,4013
2024-04-01,mustard,Chennai,4013
2024-04-01,mustard,Ludhiana,4013
2024-04-01,coconut,Delhi,2904
2024-04-01,coconut,Kochi,3194
2024-04-01,coconut,Chennai,2846
2024-04-01,coconut,Ludhiana,2846
2024-04-01,rubber,Delhi,17017
2024-04-01,rubber,Kochi,18719
2024-04-01,rubber,Chennai,16677
2024-04-01,rubber,Ludhiana,16677
2024-04-01,pepper,Delhi,62918
2024-04-01,pepper,Kochi,69210
2024-04-01,pepper,Chennai,61660
2024-04-01,pepper,Ludhiana,61660
2024-04-01,cardamom,Delhi,115642
2024-04-01,cardamom,Kochi,127206
2024-04-01,cardamom,Chennai,113329
2024-04-01,cardamom,Ludhiana,113329
2024-04-01,banana,Delhi,2431
2024-04-01,banana,Kochi,2382
2024-04-01,banana,Chennai,2382
2024-04-01,banana,Ludhiana,2382
2024-04-01,tapioca,Delhi,1755
2024-04-01,tapioca,Kochi,1720
2024-04-01,tapioca,Chennai,1720
2024-04-01,tapioca,Ludhiana,1720
2024-04-01,turmeric,Delhi,7293
2024-04-01,turmeric,Kochi,7147
2024-04-01,turmeric,Chennai,7658
2024-04-01,turmeric,Ludhiana,7147
2024-05-01,wheat,Delhi,2431
2024-05-01,wheat,Kochi,2382
2024-05-01,wheat,Chennai,2382
2024-05-01,wheat,Ludhiana,2382
2024-05-01,rice,Delhi,3160
2024-05-01,rice,Kochi,3097
2024-05-01,rice,Chennai,3097
2024-05-01,rice,Ludhiana,3097
2024-05-01,maize,Delhi,1767
2024-05-01,maize,Kochi,1732
2024-05-01,maize,Chennai,1732
2024-05-01,maize,Ludhiana,1732
2024-05-01,gram,Delhi,4981
2024-05-01,gram,Kochi,4881
2024-05-01,gram,Chennai,4881
2024-05-01,gram,Ludhiana,4881
2024-05-01,cotton,Delhi,6944
2024-05-01,cotton,Kochi,6805
2024-05-01,cotton,Chennai,6805
2024-05-01,cotton,Ludhiana,6805
2024-05-01,soybean,Delhi,4195
2024-05-01,soybean,Kochi,4111
2024-05-01,soybean,Chennai,4111
2024-05-01,soybean,Ludhiana,4111
2024-05-01,groundnut,Delhi,4862
2024-05-01,groundnut,Kochi,4765
2024-05-01,groundnut,Chennai,4765
2024-05-01,groundnut,Ludhiana,4765
2024-05-01,mustard,Delhi,4095
2024-05-01,mustard,Kochi,4013
2024-05-01,mustard,Chennai,4013
2024-05-01,mustard,Ludhiana,4013
2024-05-01,coconut,Delhi,2904
2024-05-01,coconut,Kochi,3194
2024-05-01,coconut,Chennai,2846
2024-05-01,coconut,Ludhiana,2846
2024-05-01,rubber,Delhi,17017
2024-05-01,rubber,Kochi,18719
2024-05-01,rubber,Chennai,16677
2024-05-01,rubber,Ludhiana,16677
2024-05-01,pepper,Delhi,62918
2024-05-01,pepper,Kochi,69210
2024-05-01,pepper,Chennai,61660
2024-05-01,pepper,Ludhiana,61660
2024-05-01,cardamom,Delhi,115642
2024-05-01,cardamom,Kochi,127206
2024-05-01,cardamom,Chennai,113329
2024-05-01,cardamom,Ludhiana,113329
2024-05-01,banana,Delhi,2431
2024-05-01,banana,Kochi,2382
2024-05-01,banana,Chennai,2382
2024-05-01,banana,Ludhiana,2382
2024-05-01,tapioca,Delhi,1755
2024-05-01,tapioca,Kochi,1720
2024-05-01,tapioca,Chennai,1720
2024-05-01,tapioca,Ludhiana,1720
2024-05-01,turmeric,Delhi,7293
2024-05-01,turmeric,Kochi,7147
2024-05-01,turmeric,Chennai,7658
2024-05-01,turmeric,Ludhiana,7147
2024-06-01,wheat,Delhi,2431
2024-06-01,wheat,Kochi,2382
2024-06-01,wheat,Chennai,2382
2024-06-01,wheat,Ludhiana,2382
2024-06-01,rice,Delhi,3160
2024-06-01,rice,Kochi,3097
2024-06-01,rice,Chennai,3097
2024-06-01,rice,Ludhiana,3097
2024-06-01,maize,Delhi,1767
2024-06-01,maize,Kochi,1732
2024-06-01,maize,Chennai,1732
2024-06-01,maize,Ludhiana,1732
2024-06-01,gram,Delhi,4981
2024-06-01,gram,Kochi,4881
2024-06-01,gram,Chennai,4881
2024-06-01,gram,Ludhiana,4881
2024-06-01,cotton,Delhi,6944
2024-06-01,cotton,Kochi,6805
2024-06-01,cotton,Chennai,6805
2024-06-01,cotton,Ludhiana,6805
2024-06-01,soybean,Delhi,4195
2024-06-01,soybean,Kochi,4111
2024-06-01,soybean,Chennai,4111
2024-06-01,soybean,Ludhiana,4111
2024-06-01,groundnut,Delhi,4862
2024-06-01,groundnut,Kochi,4765
2024-06-01,groundnut,Chennai,4765
2024-06-01,groundnut,Ludhiana,4765
2024-06-01,mustard,Delhi,4095
2024-06-01,mustard,Kochi,4013
2024-06-01,mustard,Chennai,4013
2024-06-01,mustard,Ludhiana,4013
2024-06-01,coconut,Delhi,2904
2024-06-01,coconut,Kochi,3194
2024-06-01,coconut,Chennai,2846
2024-06-01,coconut,Ludhiana,2846
2024-06-01,rubber,Delhi,17017
2024-06-01,rubber,Kochi,18719
2024-06-01,rubber,Chennai,16677
2024-06-01,rubber,Ludhiana,16677
2024-06-01,pepper,Delhi,62918
2024-06-01,pepper,Kochi,69210
2024-06-01,pepper,Chennai,61660
2024-06-01,pepper,Ludhiana,61660
2024-06-01,cardamom,Delhi,115642
2024-06-01,cardamom,Kochi,127206
2024-06-01,cardamom,Chennai,113329
2024-06-01,cardamom,Ludhiana,113329
2024-06-01,banana,Delhi,2431
2024-06-01,banana,Kochi,2382
2024-06-01,banana,Chennai,2382
2024-06-01,banana,Ludhiana,2382
2024-06-01,tapioca,Delhi,1755
2024-06-01,tapioca,Kochi,1720
2024-06-01,tapioca,Chennai,1720
2024-06-01,tapioca,Ludhiana,1720
2024-06-01,turmeric,Delhi,7293
2024-06-01,turmeric,Kochi,7147
2024-06-01,turmeric,Chennai,7658
2024-06-01,turmeric,Ludhiana,7147
2024-07-01,wheat,Delhi,2431
2024-07-01,wheat,Kochi,2382
2024-07-01,wheat,Chennai,2382
2024-07-01,wheat,Ludhiana,2382
2024-07-01,rice,Delhi,3160
2024-07-01,rice,Kochi,3097
2024-07-01,rice,Chennai,3097
2024-07-01,rice,Ludhiana,3097
2024-07-01,maize,Delhi,1767
2024-07-01,maize,Kochi,1732
2024-07-01,maize,Chennai,1732
2024-07-01,maize,Ludhiana,1732
2024-07-01,gram,Delhi,4981
2024-07-01,gram,Kochi,4881
2024-07-01,gram,Chennai,4881
2024-07-01,gram,Ludhiana,4881
2024-07-01,cotton,Delhi,6944
2024-07-01,cotton,Kochi,6805
2024-07-01,cotton,Chennai,6805
2024-07-01,cotton,Ludhiana,6805
2024-07-01,soybean,Delhi,4195
2024-07-01,soybean,Kochi,4111
2024-07-01,soybean,Chennai,4111
2024-07-01,soybean,Ludhiana,4111
2024-07-01,groundnut,Delhi,4862
2024-07-01,groundnut,Kochi,4765
2024-07-01,groundnut,Chennai,4765
2024-07-01,groundnut,Ludhiana,4765
2024-07-01,mustard,Delhi,4095
2024-07-01,mustard,Kochi,4013
2024-07-01,mustard,Chennai,4013
2024-07-01,mustard,Ludhiana,4013
2024-07-01,coconut,Delhi,2904
2024-07-01,coconut,Kochi,3194
2024-07-01,coconut,Chennai,2846
2024-07-01,coconut,Ludhiana,2846
2024-07-01,rubber,Delhi,17017
2024-07-01,rubber,Kochi,18719
2024-07-01,rubber,Chennai,16677
2024-07-01,rubber,Ludhiana,16677
2024-07-01,pepper,Delhi,62918
2024-07-01,pepper,Kochi,69210
2024-07-01,pepper,Chennai,61660
2024-07-01,pepper,Ludhiana,61660
2024-07-01,cardamom,Delhi,115642
2024-07-01,cardamom,Kochi,127206
2024-07-01,cardamom,Chennai,113329
2024-07-01,cardamom,Ludhiana,113329
2024-07-01,banana,Delhi,2431
2024-07-01,banana,Kochi,2382
2024-07-01,banana,Chennai,2382
2024-07-01,banana,Ludhiana,2382
2024-07-01,tapioca,Delhi,1755
2024-07-01,tapioca,Kochi,1720
2024-07-01,tapioca,Chennai,1720
2024-07-01,tapioca,Ludhiana,1720
2024-07-01,turmeric,Delhi,7293
2024-07-01,turmeric,Kochi,7147
2024-07-01,turmeric,Chennai,7658
2024-07-01,turmeric,Ludhiana,7147
2024-08-01,wheat,Delhi,2431
2024-08-01,wheat,Kochi,2382
2024-08-01,wheat,Chennai,2382
2024-08-01,wheat,Ludhiana,2382
2024-08-01,rice,Delhi,3160
2024-08-01,rice,Kochi,3097
2024-08-01,rice,Chennai,3097
2024-08-01,rice,Ludhiana,3097
2024-08-01,maize,Delhi,1767
2024-08-01,maize,Kochi,1732
2024-08-01,maize,Chennai,1732
2024-08-01,maize,Ludhiana,1732
2024-08-01,gram,Delhi,4981
2024-08-01,gram,Kochi,4881
2024-08-01,gram,Chennai,4881
2024-08-01,gram,Ludhiana,4881
2024-08-01,cotton,Delhi,6944
2024-08-01,cotton,Kochi,6805
2024-08-01,cotton,Chennai,6805
2024-08-01,cotton,Ludhiana,6805
2024-08-01,soybean,Delhi,4195
2024-08-01,soybean,Kochi,4111
2024-08-01,soybean,Chennai,4111
2024-08-01,soybean,Ludhiana,4111
2024-08-01,groundnut,Delhi,4862
2024-08-01,groundnut,Kochi,4765
2024-08-01,groundnut,Chennai,4765
2024-08-01,groundnut,Ludhiana,4765
2024-08-01,mustard,Delhi,4095
2024-08-01,mustard,Kochi,4013
2024-08-01,mustard,Chennai,4013
2024-08-01,mustard,Ludhiana,4013
2024-08-01,coconut,Delhi,2904
2024-08-01,coconut,Kochi,3194
2024-08-01,coconut,Chennai,2846
2024-08-01,coconut,Ludhiana,2846
2024-08-01,rubber,Delhi,17017
2024-08-01,rubber,Kochi,18719
2024-08-01,rubber,Chennai,16677
2024-08-01,rubber,Ludhiana,16677
2024-08-01,pepper,Delhi,62918
2024-08-01,pepper,Kochi,69210
2024-08-01,pepper,Chennai,61660
2024-08-01,pepper,Ludhiana,61660
2024-08-01,cardamom,Delhi,115642
2024-08-01,cardamom,Kochi,127206
2024-08-01,cardamom,Chennai,113329
2024-08-01,cardamom,Ludhiana,113329
2024-08-01,banana,Delhi,2431
2024-08-01,banana,Kochi,2382
2024-08-01,banana,Chennai,2382
2024-08-01,banana,Ludhiana,2382
2024-08-01,tapioca,Delhi,1755
2024-08-01,tapioca,Kochi,1720
2024-08-01,tapioca,Chennai,1720
2024-08-01,tapioca,Ludhiana,1720
2024-08-01,turmeric,Delhi,7293
2024-08-01,turmeric,Kochi,7147
2024-08-01,turmeric,Chennai,7658
2024-08-01,turmeric,Ludhiana,7147
2024-09-01,wheat,Delhi,2431
2024-09-01,wheat,Kochi,2382
2024-09-01,wheat,Chennai,2382
2024-09-01,wheat,Ludhiana,2382
2024-09-01,rice,Delhi,3160
2024-09-01,rice,Kochi,3097
2024-09-01,rice,Chennai,3097
2024-09-01,rice,Ludhiana,3097
2024-09-01,maize,Delhi,1767
2024-09-01,maize,Kochi,1732
2024-09-01,maize,Chennai,1732
2024-09-01,maize,Ludhiana,1732
2024-09-01,gram,Delhi,4981
2024-09-01,gram,Kochi,4881
2024-09-01,gram,Chennai,4881
2024-09-01,gram,Ludhiana,4881
2024-09-01,cotton,Delhi,6944
2024-09-01,cotton,Kochi,6805
2024-09-01,cotton,Chennai,6805
2024-09-01,cotton,Ludhiana,6805
2024-09-01,soybean,Delhi,4195
2024-09-01,soybean,Kochi,4111
2024-09-01,soybean,Chennai,4111
2024-09-01,soybean,Ludhiana,4111
2024-09-01,groundnut,Delhi,4862
2024-09-01,groundnut,Kochi,4765
2024-09-01,groundnut,Chennai,4765
2024-09-01,groundnut,Ludhiana,4765
2024-09-01,mustard,Delhi,4095
2024-09-01,mustard,Kochi,4013
2024-09-01,mustard,Chennai,4013
2024-09-01,mustard,Ludhiana,4013
2024-09-01,coconut,Delhi,2904
2024-09-01,coconut,Kochi,3194
2024-09-01,coconut,Chennai,2846
2024-09-01,coconut,Ludhiana,2846
2024-09-01,rubber,Delhi,17017
2024-09-01,rubber,Kochi,18719
2024-09-01,rubber,Chennai,16677
2024-09-01,rubber,Ludhiana,16677
2024-09-01,pepper,Delhi,62918
2024-09-01,pepper,Kochi,69210
2024-09-01,pepper,Chennai,61660
2024-09-01,pepper,Ludhiana,61660
2024-09-01,cardamom,Delhi,115642
2024-09-01,cardamom,Kochi,127206
2024-09-01,cardamom,Chennai,113329
2024-09-01,cardamom,Ludhiana,113329
2024-09-01,banana,Delhi,2431
2024-09-01,banana,Kochi,2382
2024-09-01,banana,Chennai,2382
2024-09-01,banana,Ludhiana,2382
2024-09-01,tapioca,Delhi,1755
2024-09-01,tapioca,Kochi,1720
2024-09-01,tapioca,Chennai,1720
2024-09-01,tapioca,Ludhiana,1720
2024-09-01,turmeric,Delhi,7293
2024-09-01,turmeric,Kochi,7147
2024-09-01,turmeric,Chennai,7658
2024-09-01,turmeric,Ludhiana,7147
2024-10-01,wheat,Delhi,2431
2024-10-01,wheat,Kochi,2382
2024-10-01,wheat,Chennai,2382
2024-10-01,wheat,Ludhiana,2382
2024-10-01,rice,Delhi,3160
2024-10-01,rice,Kochi,3097
2024-10-01,rice,Chennai,3097
2024-10-01,rice,Ludhiana,3097
2024-10-01,maize,Delhi,1767
2024-10-01,maize,Kochi,1732
2024-10-01,maize,Chennai,1732
2024-10-01,maize,Ludhiana,1732
2024-10-01,gram,Delhi,4981
2024-10-01,gram,Kochi,4881
2024-10-01,gram,Chennai,4881
2024-10-01,gram,Ludhiana,4881
2024-10-01,cotton,Delhi,6944
2024-10-01,cotton,Kochi,6805
2024-10-01,cotton,Chennai,6805
2024-10-01,cotton,Ludhiana,6805
2024-10-01,soybean,Delhi,4195
2024-10-01,soybean,Kochi,4111
2024-10-01,soybean,Chennai,4111
2024-10-01,soybean,Ludhiana,4111
2024-10-01,groundnut,Delhi,4862
2024-10-01,groundnut,Kochi,4765
2024-10-01,groundnut,Chennai,4765
2024-10-01,groundnut,Ludhiana,4765
2024-10-01,mustard,Delhi,4095
2024-10-01,mustard,Kochi,4013
2024-10-01,mustard,Chennai,4013
2024-10-01,mustard,Ludhiana,4013
2024-10-01,coconut,Delhi,2904
2024-10-01,coconut,Kochi,3194
2024-10-01,coconut,Chennai,2846
2024-10-01,coconut,Ludhiana,2846
2024-10-01,rubber,Delhi,17017
2024-10-01,rubber,Kochi,18719
2024-10-01,rubber,Chennai,16677
2024-10-01,rubber,Ludhiana,16677
2024-10-01,pepper,Delhi,62918
2024-10-01,pepper,Kochi,69210
2024-10-01,pepper,Chennai,61660
2024-10-01,pepper,Ludhiana,61660
2024-10-01,cardamom,Delhi,115642
2024-10-01,cardamom,Kochi,127206
2024-10-01,cardamom,Chennai,113329
2024-10-01,cardamom,Ludhiana,113329
2024-10-01,banana,Delhi,2431
2024-10-01,banana,Kochi,2382
2024-10-01,banana,Chennai,2382
2024-10-01,banana,Ludhiana,2382
2024-10-01,tapioca,Delhi,1755
2024-10-01,tapioca,Kochi,1720
2024-10-01,tapioca,Chennai,1720
2024-10-01,tapioca,Ludhiana,1720
2024-10-01,turmeric,Delhi,7293
2024-10-01,turmeric,Kochi,7147
2024-10-01,turmeric,Chennai,7658
2024-10-01,turmeric,Ludhiana,7147
2024-11-01,wheat,Delhi,2431
2024-11-01,wheat,Kochi,2382
2024-11-01,wheat,Chennai,2382
2024-11-01,wheat,Ludhiana,2382
2024-11-01,rice,Delhi,3160
2024-11-01,rice,Kochi,3097
2024-11-01,rice,Chennai,3097
2024-11-01,rice,Ludhiana,3097
2024-11-01,maize,Delhi,1767
2024-11-01,maize,Kochi,1732
2024-11-01,maize,Chennai,1732
2024-11-01,maize,Ludhiana,1732
2024-11-01,gram,Delhi,4981
2024-11-01,gram,Kochi,4881
2024-11-01,gram,Chennai,4881
2024-11-01,gram,Ludhiana,4881
2024-11-01,cotton,Delhi,6944
2024-11-01,cotton,Kochi,6805
2024-11-01,cotton,Chennai,6805
2024-11-01,cotton,Ludhiana,6805
2024-11-01,soybean,Delhi,4195
2024-11-01,soybean,Kochi,4111
2024-11-01,soybean,Chennai,4111
2024-11-01,soybean,Ludhiana,4111
2024-11-01,groundnut,Delhi,4862
2024-11-01,groundnut,Kochi,4765
2024-11-01,groundnut,Chennai,4765
2024-11-01,groundnut,Ludhiana,4765
2024-11-01,mustard,Delhi,4095
2024-11-01,mustard,Kochi,4013
2024-11-01,mustard,Chennai,4013
2024-11-01,mustard,Ludhiana,4013
2024-11-01,coconut,Delhi,2904
2024-11-01,coconut,Kochi,3194
2024-11-01,coconut,Chennai,2846
2024-11-01,coconut,Ludhiana,2846
2024-11-01,rubber,Delhi,17017
2024-11-01,rubber,Kochi,18719
2024-11-01,rubber,Chennai,16677
2024-11-01,rubber,Ludhiana,16677
2024-11-01,pepper,Delhi,62918
2024-11-01,pepper,Kochi,69210
2024-11-01,pepper,Chennai,61660
2024-11-01,pepper,Ludhiana,61660
2024-11-01,cardamom,Delhi,115642
2024-11-01,cardamom,Kochi,127206
2024-11-01,cardamom,Chennai,113329
2024-11-01,cardamom,Ludhiana,113329
2024-11-01,banana,Delhi,2431
2024-11-01,banana,Kochi,2382
2024-11-01,banana,Chennai,2382
2024-11-01,banana,Ludhiana,2382
2024-11-01,tapioca,Delhi,1755
2024-11-01,tapioca,Kochi,1720
2024-11-01,tapioca,Chennai,1720
2024-11-01,tapioca,Ludhiana,1720
2024-11-01,turmeric,Delhi,7293
2024-11-01,turmeric,Kochi,7147
2024-11-01,turmeric,Chennai,7658
2024-11-01,turmeric,Ludhiana,7147
2024-12-01,wheat,Delhi,2431
2024-12-01,wheat,Kochi,2382
2024-12-01,wheat,Chennai,2382
2024-12-01,wheat,Ludhiana,2382
2024-12-01,rice,Delhi,3160
2024-12-01,rice,Kochi,3097
2024-12-01,rice,Chennai,3097
2024-12-01,rice,Ludhiana,3097
2024-12-01,maize,Delhi,1767
2024-12-01,maize,Kochi,1732
2024-12-01,maize,Chennai,1732
2024-12-01,maize,Ludhiana,1732
2024-12-01,gram,Delhi,4981
2024-12-01,gram,Kochi,4881
2024-12-01,gram,Chennai,4881
2024-12-01,gram,Ludhiana,4881
2024-12-01,cotton,Delhi,6944
2024-12-01,cotton,Kochi,6805
2024-12-01,cotton,Chennai,6805
2024-12-01,cotton,Ludhiana,6805
2024-12-01,soybean,Delhi,4195
2024-12-01,soybean,Kochi,4111
2024-12-01,soybean,Chennai,4111
2024-12-01,soybean,Ludhiana,4111
2024-12-01,groundnut,Delhi,4862
2024-12-01,groundnut,Kochi,4765
2024-12-01,groundnut,Chennai,4765
2024-12-01,groundnut,Ludhiana,4765
2024-12-01,mustard,Delhi,4095
2024-12-01,mustard,Kochi,4013
2024-12-01,mustard,Chennai,4013
2024-12-01,mustard,Ludhiana,4013
2024-12-01,coconut,Delhi,2904
2024-12-01,coconut,Kochi,3194
2024-12-01,coconut,Chennai,2846
2024-12-01,coconut,Ludhiana,2846
2024-12-01,rubber,Delhi,17017
2024-12-01,rubber,Kochi,18719
2024-12-01,rubber,Chennai,16677
2024-12-01,rubber,Ludhiana,16677
2024-12-01,pepper,Delhi,62918
2024-12-01,pepper,Kochi,69210
2024-12-01,pepper,Chennai,61660
2024-12-01,pepper,Ludhiana,61660
2024-12-01,cardamom,Delhi,115642
