date,crop,market,production_tons,price_per_ton,farm_count
2023-11-30,rubber,Chennai,121,16220.46,12
2023-12-31,rubber,Chennai,199,16540.07,21
2021-01-31,rubber,Delhi,156,16445.0,18
2021-02-28,rubber,Delhi,146,16860.29,19
2021-03-31,rubber,Delhi,153,17075.48,27
2021-04-30,rubber,Delhi,102,17132.51,26
2021-05-31,rubber,Delhi,152,17116.1,27
2021-06-30,rubber,Delhi,183,16802.46,16
2021-07-31,rubber,Delhi,130,16750.46,13
2021-08-31,rubber,Delhi,168,16496.02,14
2021-09-30,rubber,Delhi,187,16315.19,25
2021-10-31,rubber,Delhi,132,16236.99,12
2021-11-30,rubber,Delhi,171,16540.35,27
2021-12-31,rubber,Delhi,187,16831.44,23
2022-01-31,rubber,Delhi,149,16933.32,24
2022-02-28,rubber,Delhi,183,17387.96,26
2022-03-31,rubber,Delhi,115,17587.75,10
2022-04-30,rubber,Delhi,175,17574.9,26
2022-05-31,rubber,Delhi,176,17585.1,20
2022-06-30,rubber,Delhi,138,17348.32,26
2022-07-31,rubber,Delhi,188,17166.73,23
2022-08-31,rubber,Delhi,145,17006.31,29
2022-09-30,rubber,Delhi,195,16923.16,28
2022-10-31,rubber,Delhi,187,17026.15,16
2022-11-30,rubber,Delhi,146,17147.72,22
2022-12-31,rubber,Delhi,143,17348.73,27
2023-01-31,rubber,Delhi,108,17639.48,23
2023-02-28,rubber,Delhi,186,17856.01,10
2023-03-31,rubber,Delhi,149,18124.88,16
2023-04-30,rubber,Delhi,176,18249.04,17
2023-05-31,rubber,Delhi,159,17958.05,27
2023-06-30,rubber,Delhi,195,17832.64,18
2023-07-31,rubber,Delhi,114,17493.54,10
2023-08-31,rubber,Delhi,135,17430.77,26
2023-09-30,rubber,Delhi,162,17497.87,28
2023-10-31,rubber,Delhi,168,17542.61,15
2023-11-30,rubber,Delhi,185,17543.61,12
2023-12-31,rubber,Delhi,179,18057.07,14
2021-01-31,rubber,Kochi,195,14508.38,24
2021-02-28,rubber,Kochi,116,14674.19,20
2021-03-31,rubber,Kochi,113,14797.98,14
2021-04-30,rubber,Kochi,135,14847.01,14
2021-05-31,rubber,Kochi,157,14818.64,24
2021-06-30,rubber,Kochi,123,14555.61,27
2021-07-31,rubber,Kochi,162,14528.78,20
2021-08-31,rubber,Kochi,190,14154.62,21
2021-09-30,rubber,Kochi,124,14095.85,11
2021-10-31,rubber,Kochi,158,14207.27,29
2021-11-30,rubber,Kochi,131,14263.92,24
2021-12-31,rubber,Kochi,181,14496.51,29
2022-01-31,rubber,Kochi,117,14733.82,13
2022-02-28,rubber,Kochi,136,15256.64,27
2022-03-31,rubber,Kochi,125,15242.21,15
2022-04-30,rubber,Kochi,108,15321.73,28
2022-05-31,rubber,Kochi,198,15117.94,20
2022-06-30,rubber,Kochi,163,15109.6,11
2022-07-31,rubber,Kochi,171,14855.08,17
2022-08-31,rubber,Kochi,119,14721.07,20
2022-09-30,rubber,Kochi,153,14502.22,14
2022-10-31,rubber,Kochi,185,14747.89,27
2022-11-30,rubber,Kochi,182,14679.97,27
2022-12-31,rubber,Kochi,129,15137.22,23
2023-01-31,rubber,Kochi,152,15465.81,19
2023-02-28,rubber,Kochi,191,15718.12,12
2023-03-31,rubber,Kochi,198,15875.54,18
2023-04-30,rubber,Kochi,162,15945.77,12
2023-05-31,rubber,Kochi,110,15876.36,20
2023-06-30,rubber,Kochi,130,15522.12,21
2023-07-31,rubber,Kochi,148,15221.99,21
2023-08-31,rubber,Kochi,199,15217.36,12
2023-09-30,rubber,Kochi,193,15093.91,16
2023-10-31,rubber,Kochi,186,15350.45,23
2023-11-30,rubber,Kochi,118,15390.5,20
2023-12-31,rubber,Kochi,111,15664.2,16
2021-01-31,rubber,Ludhiana,162,15814.98,28
2021-02-28,rubber,Ludhiana,146,15970.7,27
2021-03-31,rubber,Ludhiana,125,16357.66,18
2021-04-30,rubber,Ludhiana,156,16376.81,25
2021-05-31,rubber,Ludhiana,136,16197.53,22
2021-06-30,rubber,Ludhiana,197,16157.35,19
2021-07-31,rubber,Ludhiana,106,16155.43,29
2021-08-31,rubber,Ludhiana,139,15842.01,23
2021-09-30,rubber,Ludhiana,191,15595.2,21
2021-10-31,rubber,Ludhiana,138,15453.32,28
2021-11-30,rubber,Ludhiana,161,15704.41,16
2021-12-31,rubber,Ludhiana,191,15905.09,24
2022-01-31,rubber,Ludhiana,177,16169.06,25
2022-02-28,rubber,Ludhiana,152,16714.67,17
2022-03-31,rubber,Ludhiana,103,16831.77,19
2022-04-30,rubber,Ludhiana,181,17059.83,13
2022-05-31,rubber,Ludhiana,124,16697.35,28
2022-06-30,rubber,Ludhiana,106,16611.36,28
2022-07-31,rubber,Ludhiana,127,16248.99,24
2022-08-31,rubber,Ludhiana,168,16143.4,23
2022-09-30,rubber,Ludhiana,166,16097.47,10
2022-10-31,rubber,Ludhiana,194,16137.01,25
2022-11-30,rubber,Ludhiana,119,16369.24,19
2022-12-31,rubber,Ludhiana,182,16743.6,28
2023-01-31,rubber,Ludhiana,110,17040.9,12
2023-02-28,rubber,Ludhiana,166,17135.41,14
2023-03-31,rubber,Ludhiana,186,17356.73,18
2023-04-30,rubber,Ludhiana,106,17446.32,27
2023-05-31,rubber,Ludhiana,122,17347.47,20
2023-06-30,rubber,Ludhiana,160,16971.56,25
2023-07-31,rubber,Ludhiana,170,16889.59,11
2023-08-31,rubber,Ludhiana,133,16694.4,21
2023-09-30,rubber,Ludhiana,118,16515.33,15
2023-10-31,rubber,Ludhiana,157,16804.0,20
2023-11-30,rubber,Ludhiana,108,16965.85,17
2023-12-31,rubber,Ludhiana,147,17075.86,21
2021-01-31,rubber,Mumbai,139,17110.74,20
2021-02-28,rubber,Mumbai,133,17677.64,13
2021-03-31,rubber,Mumbai,195,17996.57,16
2021-04-30,rubber,Mumbai,178,17998.0,23
2021-05-31,rubber,Mumbai,116,17712.81,16
2021-06-30,rubber,Mumbai,132,17759.93,17
2021-07-31,rubber,Mumbai,146,17564.7,10
2021-08-31,rubber,Mumbai,151,17215.76,13
2021-09-30,rubber,Mumbai,179,17181.99,21
2021-10-31,rubber,Mumbai,192,17094.61,12
2021-11-30,rubber,Mumbai,108,17440.55,22
2021-12-31,rubber,Mumbai,132,17582.28,29
2022-01-31,rubber,Mumbai,159,17761.85,15
2022-02-28,rubber,Mumbai,192,18203.09,20
2022-03-31,rubber,Mumbai,176,18431.41,13
2022-04-30,rubber,Mumbai,120,18400.13,29
2022-05-31,rubber,Mumbai,157,18345.06,25
2022-06-30,rubber,Mumbai,184,18104.61,16
2022-07-31,rubber,Mumbai,168,17774.98,20
2022-08-31,rubber,Mumbai,109,17687.71,10
2022-09-30,rubber,Mumbai,105,17671.98,16
2022-10-31,rubber,Mumbai,112,17661.67,21
2022-11-30,rubber,Mumbai,164,17943.96,16
2022-12-31,rubber,Mumbai,119,18107.22,16
2023-01-31,rubber,Mumbai,156,18421.6,19
2023-02-28,rubber,Mumbai,145,18795.46,25
2023-03-31,rubber,Mumbai,107,18881.95,17
2023-04-30,rubber,Mumbai,109,18825.73,18
2023-05-31,rubber,Mumbai,172,18847.27,18
2023-06-30,rubber,Mumbai,166,18468.8,11
2023-07-31,rubber,Mumbai,110,18246.08,22
2023-08-31,rubber,Mumbai,111,17878.34,22
2023-09-30,rubber,Mumbai,109,18066.54,13
2023-10-31,rubber,Mumbai,124,18354.86,21
2023-11-30,rubber,Mumbai,148,18243.46,26
2023-12-31,rubber,Mumbai,148,18654.81,11
2021-01-31,rubber,Bangalore,199,14752.84,15
2021-02-28,rubber,Bangalore,189,15131.73,29
2021-03-31,rubber,Bangalore,130,15343.39,14
2021-04-30,rubber,Bangalore,143,15732.8,18
2021-05-31,rubber,Bangalore,159,15590.11,25
2021-06-30,rubber,Bangalore,175,15305.02,23
2021-07-31,rubber,Bangalore,116,15261.43,17
2021-08-31,rubber,Bangalore,178,15104.97,29
2021-09-30,rubber,Bangalore,172,14933.94,28
2021-10-31,rubber,Bangalore,138,14871.37,23
2021-11-30,rubber,Bangalore,141,15060.9,16
2021-12-31,rubber,Bangalore,147,15385.89,14
2022-01-31,rubber,Bangalore,111,15556.64,27
2022-02-28,rubber,Bangalore,195,15889.1,11
2022-03-31,rubber,Bangalore,188,16049.81,20
2022-04-30,rubber,Bangalore,117,15968.98,17
2022-05-31,rubber,Bangalore,178,16138.77,10
2022-06-30,rubber,Bangalore,195,16067.32,21
2022-07-31,rubber,Bangalore,105,15551.03,11
2022-08-31,rubber,Bangalore,142,15549.16,27
2022-09-30,rubber,Bangalore,134,15285.48,16
2022-10-31,rubber,Bangalore,197,15437.75,26
2022-11-30,rubber,Bangalore,153,15764.69,23
2022-12-31,rubber,Bangalore,161,15844.39,16
2023-01-31,rubber,Bangalore,168,16202.79,12
2023-02-28,rubber,Bangalore,181,16282.19,15
2023-03-31,rubber,Bangalore,115,16543.34,29
2023-04-30,rubber,Bangalore,107,16426.28,11
2023-05-31,rubber,Bangalore,188,16536.81,26
2023-06-30,rubber,Bangalore,195,16370.84,21
2023-07-31,rubber,Bangalore,189,16046.61,21
2023-08-31,rubber,Bangalore,185,15939.87,26
2023-09-30,rubber,Bangalore,130,15839.36,19
2023-10-31,rubber,Bangalore,109,16048.04,12
2023-11-30,rubber,Bangalore,155,16213.64,29
2023-12-31,rubber,Bangalore,175,16301.43,27
2021-01-31,soybean,Chennai,112,4460.48,14
2021-02-28,soybean,Chennai,122,4896.31,11
2021-03-31,soybean,Chennai,182,4936.92,18
2021-04-30,soybean,Chennai,138,5199.99,20
2021-05-31,soybean,Chennai,187,5229.23,15
2021-06-30,soybean,Chennai,179,4907.09,16
2021-07-31,soybean,Chennai,196,4917.61,16
2021-08-31,soybean,Chennai,111,4570.54,28
2021-09-30,soybean,Chennai,133,4448.76,15
2021-10-31,soybean,Chennai,170,4526.83,20
2021-11-30,soybean,Chennai,174,4700.73,20
2021-12-31,soybean,Chennai,130,4821.93,16
2022-01-31,soybean,Chennai,192,5183.25,11
2022-02-28,soybean,Chennai,161,5525.75,28
2022-03-31,soybean,Chennai,112,5459.35,13
2022-04-30,soybean,Chennai,130,5457.37,15
2022-05-31,soybean,Chennai,101,5541.36,26
2022-06-30,soybean,Chennai,114,5186.24,14
2022-07-31,soybean,Chennai,156,5107.01,16
2022-08-31,soybean,Chennai,174,4984.33,18
2022-09-30,soybean,Chennai,133,4842.12,10
2022-10-31,soybean,Chennai,167,4910.31,10
2022-11-30,soybean,Chennai,174,5013.72,28
2022-12-31,soybean,Chennai,128,5475.25,15
2023-01-31,soybean,Chennai,165,5597.91,27
2023-02-28,soybean,Chennai,115,5752.05,19
2023-03-31,soybean,Chennai,138,6089.03,20
2023-04-30,soybean,Chennai,176,6208.41,10
2023-05-31,soybean,Chennai,136,6001.88,10
2023-06-30,soybean,Chennai,180,5671.2,22
2023-07-31,soybean,Chennai,120,5578.97,14
2023-08-31,soybean,Chennai,143,5455.12,29
2023-09-30,soybean,Chennai,118,5380.96,10
2023-10-31,soybean,Chennai,170,5447.53,29
2023-11-30,soybean,Chennai,107,5749.3,12
2023-12-31,soybean,Chennai,176,5826.16,27
2021-01-31,soybean,Delhi,111,5012.88,17
2021-02-28,soybean,Delhi,127,5213.57,28
2021-03-31,soybean,Delhi,143,5645.05,25
2021-04-30,soybean,Delhi,192,5724.83,15
2021-05-31,soybean,Delhi,142,5706.09,15
2021-06-30,soybean,Delhi,116,5289.58,12
2021-07-31,soybean,Delhi,139,5211.41,19
2021-08-31,soybean,Delhi,148,4908.35,10
2021-09-30,soybean,Delhi,184,4865.88,23
2021-10-31,soybean,Delhi,156,4759.68,13
2021-11-30,soybean,Delhi,186,5110.27,21
2021-12-31,soybean,Delhi,183,5167.05,15
2022-01-31,soybean,Delhi,163,5358.84,20
2022-02-28,soybean,Delhi,174,6039.49,21
2022-03-31,soybean,Delhi,156,6069.78,19
2022-04-30,soybean,Delhi,197,5973.41,27
2022-05-31,soybean,Delhi,173,5980.88,16
2022-06-30,soybean,Delhi,173,5753.9,16
2022-07-31,soybean,Delhi,169,5588.98,20
2022-08-31,soybean,Delhi,199,5483.17,13
2022-09-30,soybean,Delhi,187,5384.26,29
2022-10-31,soybean,Delhi,175,5399.84,10
2022-11-30,soybean,Delhi,142,5564.41,22
2022-12-31,soybean,Delhi,122,5954.3,27
2023-01-31,soybean,Delhi,126,5961.71,18
2023-02-28,soybean,Delhi,157,6337.45,18
2023-03-31,soybean,Delhi,136,6461.89,18
2023-04-30,soybean,Delhi,105,6667.53,19
2023-05-31,soybean,Delhi,164,6369.98,11
2023-06-30,soybean,Delhi,105,6109.08,15
2023-07-31,soybean,Delhi,149,6073.71,24
2023-08-31,soybean,Delhi,121,5770.41,12
2023-09-30,soybean,Delhi,187,5786.86,20
2023-10-31,soybean,Delhi,124,6162.1,15
2023-11-30,soybean,Delhi,178,6229.41,12
2023-12-31,soybean,Delhi,189,6428.9,20
2021-01-31,soybean,Kochi,157,4362.74,28
2021-02-28,soybean,Kochi,153,4554.63,13
2021-03-31,soybean,Kochi,138,4832.0,17
2021-04-30,soybean,Kochi,141,4969.18,22
2021-05-31,soybean,Kochi,127,4823.62,13
2021-06-30,soybean,Kochi,128,4787.8,18
2021-07-31,soybean,Kochi,142,4432.62,18
2021-08-31,soybean,Kochi,102,4213.6,27
2021-09-30,soybean,Kochi,109,4005.39,21
2021-10-31,soybean,Kochi,158,4114.89,19
2021-11-30,soybean,Kochi,113,4231.11,20
2021-12-31,soybean,Kochi,175,4530.65,16
2022-01-31,soybean,Kochi,146,4939.76,18
2022-02-28,soybean,Kochi,141,4988.54,15
2022-03-31,soybean,Kochi,193,5153.06,28
2022-04-30,soybean,Kochi,131,5330.41,25
2022-05-31,soybean,Kochi,131,5368.23,24
2022-06-30,soybean,Kochi,141,5165.48,16
2022-07-31,soybean,Kochi,131,4836.9,25
2022-08-31,soybean,Kochi,125,4844.83,14
2022-09-30,soybean,Kochi,100,4578.84,25
2022-10-31,soybean,Kochi,155,4745.72,10
2022-11-30,soybean,Kochi,101,4852.61,28
2022-12-31,soybean,Kochi,180,5084.56,14
2023-01-31,soybean,Kochi,129,5418.75,16
2023-02-28,soybean,Kochi,170,5810.74,28
2023-03-31,soybean,Kochi,151,5920.86,14
2023-04-30,soybean,Kochi,190,5988.72,26
2023-05-31,soybean,Kochi,108,5804.99,17
2023-06-30,soybean,Kochi,121,5401.56,10
2023-07-31,soybean,Kochi,133,5555.21,11
2023-08-31,soybean,Kochi,148,5223.8,24
2023-09-30,soybean,Kochi,100,5198.4,29
2023-10-31,soybean,Kochi,172,5211.3,27
2023-11-30,soybean,Kochi,183,5587.01,20
2023-12-31,soybean,Kochi,152,5665.69,19
2021-01-31,soybean,Ludhiana,103,4626.55,24
2021-02-28,soybean,Ludhiana,159,4979.18,18
2021-03-31,soybean,Ludhiana,160,5316.46,19
2021-04-30,soybean,Ludhiana,119,5362.38,17
2021-05-31,soybean,Ludhiana,109,5331.23,22
2021-06-30,soybean,Ludhiana,186,5059.7,27
2021-07-31,soybean,Ludhiana,133,4930.16,14
2021-08-31,soybean,Ludhiana,147,4844.27,15
2021-09-30,soybean,Ludhiana,132,4447.14,26
2021-10-31,soybean,Ludhiana,197,4545.51,20
2021-11-30,soybean,Ludhiana,160,4581.1,29
2021-12-31,soybean,Ludhiana,109,5074.44,25
2022-01-31,soybean,Ludhiana,153,5451.11,18
2022-02-28,soybean,Ludhiana,183,5592.77,11
2022-03-31,soybean,Ludhiana,164,5699.98,14
2022-04-30,soybean,Ludhiana,176,5757.7,10
2022-05-31,soybean,Ludhiana,100,5742.41,13
2022-06-30,soybean,Ludhiana,104,5556.5,13
2022-07-31,soybean,Ludhiana,179,5454.59,12
2022-08-31,soybean,Ludhiana,114,5111.0,18
2022-09-30,soybean,Ludhiana,127,5138.19,21
2022-10-31,soybean,Ludhiana,194,5118.92,19
2022-11-30,soybean,Ludhiana,122,5264.41,11
2022-12-31,soybean,Ludhiana,116,5588.4,20
2023-01-31,soybean,Ludhiana,197,5962.91,19
2023-02-28,soybean,Ludhiana,112,6278.84,15
2023-03-31,soybean,Ludhiana,113,6309.56,27
2023-04-30,soybean,Ludhiana,110,6221.51,11
2023-05-31,soybean,Ludhiana,127,6318.86,11
2023-06-30,soybean,Ludhiana,141,5922.86,19
2023-07-31,soybean,Ludhiana,195,5819.85,25
2023-08-31,soybean,Ludhiana,198,5633.8,21
2023-09-30,soybean,Ludhiana,160,5581.08,10
2023-10-31,soybean,Ludhiana,163,5650.29,17
2023-11-30,soybean,Ludhiana,130,5987.71,25
2023-12-31,soybean,Ludhiana,180,5866.79,27
2021-01-31,soybean,Mumbai,198,5177.48,12
2021-02-28,soybean,Mumbai,109,5385.88,21
2021-03-31,soybean,Mumbai,146,5661.01,26
2021-04-30,soybean,Mumbai,174,5700.05,13
2021-05-31,soybean,Mumbai,113,5655.89,26
2021-06-30,soybean,Mumbai,137,5643.94,23
2021-07-31,soybean,Mumbai,111,5351.81,28
2021-08-31,soybean,Mumbai,144,5051.14,18
2021-09-30,soybean,Mumbai,116,5275.8,21
2021-10-31,soybean,Mumbai,179,4952.77,14
2021-11-30,soybean,Mumbai,134,5321.87,20
2021-12-31,soybean,Mumbai,165,5323.09,29
2022-01-31,soybean,Mumbai,174,5824.21,12
2022-02-28,soybean,Mumbai,140,6036.06,24
2022-03-31,soybean,Mumbai,166,6187.62,23
2022-04-30,soybean,Mumbai,128,6325.0,20
2022-05-31,soybean,Mumbai,117,6228.34,29
2022-06-30,soybean,Mumbai,119,5955.34,17
2022-07-31,soybean,Mumbai,113,5727.64,13
2022-08-31,soybean,Mumbai,133,5470.5,21
2022-09-30,soybean,Mumbai,148,5575.24,17
2022-10-31,soybean,Mumbai,153,5474.09,15
2022-11-30,soybean,Mumbai,130,5789.29,24
2022-12-31,soybean,Mumbai,157,6130.68,21
2023-01-31,soybean,Mumbai,141,6400.06,25
2023-02-28,soybean,Mumbai,157,6565.03,25
2023-03-31,soybean,Mumbai,181,6875.64,29
2023-04-30,soybean,Mumbai,129,6751.11,29
2023-05-31,soybean,Mumbai,124,6535.48,13
2023-06-30,soybean,Mumbai,162,6434.3,20
2023-07-31,soybean,Mumbai,118,6302.45,22
2023-08-31,soybean,Mumbai,171,6018.84,18
2023-09-30,soybean,Mumbai,191,6134.75,13
2023-10-31,soybean,Mumbai,107,6071.96,21
2023-11-30,soybean,Mumbai,194,6312.27,18
2023-12-31,soybean,Mumbai,102,6570.39,22
2021-01-31,soybean,Bangalore,161,4568.96,19
2021-02-28,soybean,Bangalore,188,4841.61,26
2021-03-31,soybean,Bangalore,151,5042.27,16
2021-04-30,soybean,Bangalore,153,5344.19,24
2021-05-31,soybean,Bangalore,187,5026.97,10
2021-06-30,soybean,Bangalore,156,4923.79,20
2021-07-31,soybean,Bangalore,182,4516.01,26
2021-08-31,soybean,Bangalore,165,4622.17,14
2021-09-30,soybean,Bangalore,121,4303.21,16
2021-10-31,soybean,Bangalore,119,4495.95,28
2021-11-30,soybean,Bangalore,132,4632.86,24
2021-12-31,soybean,Bangalore,171,5030.65,12
2022-01-31,soybean,Bangalore,124,5168.49,24
2022-02-28,soybean,Bangalore,145,5350.5,14
2022-03-31,soybean,Bangalore,172,5620.89,21
2022-04-30,soybean,Bangalore,197,5554.4,29
2022-05-31,soybean,Bangalore,156,5579.03,14
2022-06-30,soybean,Bangalore,186,5341.5,12
2022-07-31,soybean,Bangalore,104,5131.38,18
2022-08-31,soybean,Bangalore,154,4863.05,18
2022-09-30,soybean,Bangalore,160,4899.72,16
2022-10-31,soybean,Bangalore,188,5006.89,11
2022-11-30,soybean,Bangalore,107,4948.68,25
2022-12-31,soybean,Bangalore,115,5327.58,18
2023-01-31,soybean,Bangalore,147,5721.06,22
2023-02-28,soybean,Bangalore,160,5727.61,28
2023-03-31,soybean,Bangalore,114,6283.79,29
2023-04-30,soybean,Bangalore,164,6045.8,26
2023-05-31,soybean,Bangalore,121,5900.08,15
2023-06-30,soybean,Bangalore,102,5766.94,13
2023-07-31,soybean,Bangalore,153,5582.51,10
2023-08-31,soybean,Bangalore,113,5335.64,27
2023-09-30,soybean,Bangalore,135,5469.97,28
2023-10-31,soybean,Bangalore,181,5513.96,18
2023-11-30,soybean,Bangalore,181,5616.97,22
2023-12-31,soybean,Bangalore,166,5947.76,17
2021-01-31,tapioca,Chennai,171,2427.25,21
2021-02-28,tapioca,Chennai,191,2782.45,19
2021-03-31,tapioca,Chennai,122,3098.52,14
2021-04-30,tapioca,Chennai,167,3272.42,27
2021-05-31,tapioca,Chennai,113,3027.91,24
2021-06-30,tapioca,Chennai,162,3009.27,15
2021-07-31,tapioca,Chennai,192,2641.12,16
2021-08-31,tapioca,Chennai,164,2717.83,26
2021-09-30,tapioca,Chennai,167,2341.61,15
2021-10-31,tapioca,Chennai,162,2454.59,17
2021-11-30,tapioca,Chennai,195,2554.22,21
2021-12-31,tapioca,Chennai,196,3056.27,23
2022-01-31,tapioca,Chennai,189,3126.55,21
2022-02-28,tapioca,Chennai,180,3334.61,19
2022-03-31,tapioca,Chennai,186,3639.48,29
2022-04-30,tapioca,Chennai,163,3692.05,24
2022-05-31,tapioca,Chennai,131,3531.36,16
2022-06-30,tapioca,Chennai,178,3252.11,18
2022-07-31,tapioca,Chennai,112,3085.61,19
2022-08-31,tapioca,Chennai,165,3041.04,19
2022-09-30,tapioca,Chennai,118,2694.93,25
2022-10-31,tapioca,Chennai,123,2899.67,16
2022-11-30,tapioca,Chennai,187,3213.37,14
2022-12-31,tapioca,Chennai,110,3387.09,12
2023-01-31,tapioca,Chennai,158,3921.63,27
2023-02-28,tapioca,Chennai,185,3787.88,20
2023-03-31,tapioca,Chennai,114,4013.62,24
2023-04-30,tapioca,Chennai,109,3885.44,29
2023-05-31,tapioca,Chennai,140,4193.26,14
2023-06-30,tapioca,Chennai,126,3693.18,21
2023-07-31,tapioca,Chennai,159,3370.08,13
2023-08-31,tapioca,Chennai,172,3350.09,24
2023-09-30,tapioca,Chennai,151,3232.65,18
2023-10-31,tapioca,Chennai,127,3413.51,16
2023-11-30,tapioca,Chennai,164,3704.82,19
2023-12-31,tapioca,Chennai,116,4080.49,22
2021-01-31,tapioca,Delhi,125,2759.45,12
2021-02-28,tapioca,Delhi,181,2944.48,24
2021-03-31,tapioca,Delhi,191,3253.01,11
2021-04-30,tapioca,Delhi,150,3475.08,26
2021-05-31,tapioca,Delhi,172,3261.06,15
2021-06-30,tapioca,Delhi,195,3177.97,17
2021-07-31,tapioca,Delhi,152,2868.68,12
2021-08-31,tapioca,Delhi,155,2637.72,27
2021-09-30,tapioca,Delhi,158,2624.61,10
2021-10-31,tapioca,Delhi,169,2657.62,25
2021-11-30,tapioca,Delhi,177,2987.04,16
2021-12-31,tapioca,Delhi,191,3000.2,12
2022-01-31,tapioca,Delhi,157,3348.55,13
2022-02-28,tapioca,Delhi,187,3511.1,18
2022-03-31,tapioca,Delhi,112,3886.75,14
2022-04-30,tapioca,Delhi,142,3920.13,28
2022-05-31,tapioca,Delhi,175,3945.95,24
2022-06-30,tapioca,Delhi,150,3722.75,17
2022-07-31,tapioca,Delhi,118,3423.55,15
2022-08-31,tapioca,Delhi,120,3155.88,27
2022-09-30,tapioca,Delhi,190,3140.15,28
2022-10-31,tapioca,Delhi,182,3163.37,24
2022-11-30,tapioca,Delhi,123,3459.23,16
2022-12-31,tapioca,Delhi,125,3729.06,19
2023-01-31,tapioca,Delhi,144,3924.62,15
2023-02-28,tapioca,Delhi,127,4066.14,23
2023-03-31,tapioca,Delhi,181,4493.1,26
2023-04-30,tapioca,Delhi,199,4425.09,18
2023-05-31,tapioca,Delhi,128,4211.94,28
2023-06-30,tapioca,Delhi,116,4091.96,14
2023-07-31,tapioca,Delhi,167,3826.26,16
2023-08-31,tapioca,Delhi,143,3793.15,28
2023-09-30,tapioca,Delhi,160,3428.95,29
2023-10-31,tapioca,Delhi,192,3684.27,16
2023-11-30,tapioca,Delhi,167,4110.6,11
2023-12-31,tapioca,Delhi,173,4306.32,25
2021-01-31,tapioca,Kochi,130,2347.86,25
2021-02-28,tapioca,Kochi,185,2693.59,17
2021-03-31,tapioca,Kochi,136,2903.67,26
2021-04-30,tapioca,Kochi,146,2976.37,24
2021-05-31,tapioca,Kochi,190,2958.18,10
2021-06-30,tapioca,Kochi,177,2848.93,21
2021-07-31,tapioca,Kochi,146,2637.11,14
2021-08-31,tapioca,Kochi,168,2385.44,15
2021-09-30,tapioca,Kochi,157,2320.19,10
2021-10-31,tapioca,Kochi,135,2222.83,10
2021-11-30,tapioca,Kochi,131,2635.14,19
2021-12-31,tapioca,Kochi,197,2819.3,19
2022-01-31,tapioca,Kochi,163,3054.81,12
2022-02-28,tapioca,Kochi,170,3066.95,26
2022-03-31,tapioca,Kochi,141,3511.13,28
2022-04-30,tapioca,Kochi,147,3471.66,20
2022-05-31,tapioca,Kochi,173,3324.24,27
2022-06-30,tapioca,Kochi,180,3200.38,11
2022-07-31,tapioca,Kochi,129,2926.63,18
2022-08-31,tapioca,Kochi,120,2878.57,26
2022-09-30,tapioca,Kochi,159,2906.28,23
2022-10-31,tapioca,Kochi,112,2882.07,13
2022-11-30,tapioca,Kochi,100,3265.14,26
2022-12-31,tapioca,Kochi,164,3116.07,26
2023-01-31,tapioca,Kochi,132,3528.66,21
2023-02-28,tapioca,Kochi,137,3743.04,29
2023-03-31,tapioca,Kochi,124,4107.7,27
2023-04-30,tapioca,Kochi,125,3969.85,12
2023-05-31,tapioca,Kochi,176,3887.84,20
2023-06-30,tapioca,Kochi,158,3726.05,27
2023-07-31,tapioca,Kochi,191,3298.29,13
2023-08-31,tapioca,Kochi,132,3224.15,26
2023-09-30,tapioca,Kochi,140,3346.66,27
2023-10-31,tapioca,Kochi,129,3294.18,14
2023-11-30,tapioca,Kochi,156,3404.33,23
2023-12-31,tapioca,Kochi,148,3784.77,19
2021-01-31,tapioca,Ludhiana,199,2434.51,29
2021-02-28,tapioca,Ludhiana,118,2950.06,22
2021-03-31,tapioca,Ludhiana,180,3092.36,28
2021-04-30,tapioca,Ludhiana,144,3234.48,16
2021-05-31,tapioca,Ludhiana,125,3140.73,18
2021-06-30,tapioca,Ludhiana,121,3253.67,28
2021-07-31,tapioca,Ludhiana,157,2681.52,22
2021-08-31,tapioca,Ludhiana,162,2914.46,17
2021-09-30,tapioca,Ludhiana,127,2469.03,27
2021-10-31,tapioca,Ludhiana,164,2533.58,11
2021-11-30,tapioca,Ludhiana,143,2605.18,27
2021-12-31,tapioca,Ludhiana,199,2859.08,27
2022-01-31,tapioca,Ludhiana,142,3150.08,20
2022-02-28,tapioca,Ludhiana,136,3571.24,10
2022-03-31,tapioca,Ludhiana,165,3559.45,23
2022-04-30,tapioca,Ludhiana,116,3791.73,25
2022-05-31,tapioca,Ludhiana,139,3453.66,20
2022-06-30,tapioca,Ludhiana,137,3513.94,10
2022-07-31,tapioca,Ludhiana,184,3348.32,16
2022-08-31,tapioca,Ludhiana,160,2950.44,25
2022-09-30,tapioca,Ludhiana,108,3062.55,23
2022-10-31,tapioca,Ludhiana,176,3054.61,24
2022-11-30,tapioca,Ludhiana,174,3398.73,23
2022-12-31,tapioca,Ludhiana,160,3435.92,20
2023-01-31,tapioca,Ludhiana,179,4110.86,25
2023-02-28,tapioca,Ludhiana,115,3848.27,28
2023-03-31,tapioca,Ludhiana,101,4201.81,26
2023-04-30,tapioca,Ludhiana,171,4072.05,15
2023-05-31,tapioca,Ludhiana,142,4304.0,20
2023-06-30,tapioca,Ludhiana,141,3886.51,26
2023-07-31,tapioca,Ludhiana,176,3676.6,18
2023-08-31,tapioca,Ludhiana,156,3580.61,27
2023-09-30,tapioca,Ludhiana,180,3496.45,26
